pattern:[[20130090]], support:2
pattern:[[27410000], [27410003]], support:2
pattern:[[27410000], [15130009]], support:2
pattern:[[27410000], [27300276]], support:2
pattern:[[27410000], [23110009]], support:2
pattern:[[27410000], [22170001]], support:2
pattern:[[27410000], [22170001], [22102005]], support:2
pattern:[[27410000], [27000582]], support:2
pattern:[[27410000], [15110071]], support:2
pattern:[[27410000], [27410002]], support:2
pattern:[[27410000], [27300274]], support:3
pattern:[[27410000], [22103001]], support:3
pattern:[[27410000], [27410044]], support:3
pattern:[[27410000], [27410044], [15110014]], support:2
pattern:[[27410000], [27200924]], support:3
pattern:[[27410000], [25130010]], support:3
pattern:[[27410000], [27300282]], support:3
pattern:[[27410000], [25101044]], support:3
pattern:[[27410000], [22102014]], support:3
pattern:[[27410000], [27410001]], support:3
pattern:[[27410000], [27410001], [27410044]], support:2
pattern:[[27410000], [27410001], [27410044], [15110014]], support:2
pattern:[[27410000], [27410001], [15110014]], support:2
pattern:[[27410000], [27200925]], support:3
pattern:[[27410000], [15115001]], support:4
pattern:[[27410000], [27300273]], support:5
pattern:[[27410000], [22102005]], support:5
pattern:[[22036000]], support:117
pattern:[[22036000], [22103006]], support:2
pattern:[[22036000], [23110007]], support:2
pattern:[[22036000], [22172013]], support:2
pattern:[[22036000], [22130007]], support:2
pattern:[[22036000], [27100542]], support:2
pattern:[[22036000], [22010001]], support:2
pattern:[[22036000], [22008012]], support:2
pattern:[[22036000], [22120039]], support:2
pattern:[[22036000], [22101003]], support:2
pattern:[[22036000], [22120028]], support:2
pattern:[[22036000], [22100010]], support:2
pattern:[[22036000], [22103001]], support:2
pattern:[[22036000], [21021043]], support:2
pattern:[[22036000], [24101006]], support:2
pattern:[[22036000], [22171000]], support:2
pattern:[[22036000], [22171000], [22102014]], support:2
pattern:[[22036000], [24010809]], support:2
pattern:[[22036000], [22132010]], support:2
pattern:[[22036000], [27002555]], support:2
pattern:[[22036000], [22102013]], support:2
pattern:[[22036000], [15231007]], support:2
pattern:[[22036000], [14860022]], support:2
pattern:[[22036000], [21801125]], support:2
pattern:[[22036000], [23132061]], support:2
pattern:[[22036000], [22190002]], support:2
pattern:[[22036000], [22190002], [22111004]], support:2
pattern:[[22036000], [27200939]], support:2
pattern:[[22036000], [22001008]], support:2
pattern:[[22036000], [22716005]], support:2
pattern:[[22036000], [15115028]], support:2
pattern:[[22036000], [25120016]], support:2
pattern:[[22036000], [22040011]], support:2
pattern:[[22036000], [22007011]], support:2
pattern:[[22036000], [22007011], [27000574]], support:2
pattern:[[22036000], [27410045]], support:2
pattern:[[22036000], [27000574]], support:2
pattern:[[22036000], [22034026]], support:2
pattern:[[22036000], [22172006]], support:2
pattern:[[22036000], [22172007]], support:2
pattern:[[22036000], [15116002]], support:2
pattern:[[22036000], [15116002], [23110009]], support:2
pattern:[[22036000], [15004036]], support:2
pattern:[[22036000], [23132072]], support:2
pattern:[[22036000], [15004045]], support:2
pattern:[[22036000], [27410042]], support:2
pattern:[[22036000], [15114000]], support:2
pattern:[[22036000], [15114000], [15110038]], support:2
pattern:[[22036000], [23132063]], support:2
pattern:[[22036000], [15110043]], support:2
pattern:[[22036000], [15130002]], support:2
pattern:[[22036000], [27000582]], support:2
pattern:[[22036000], [22500001]], support:2
pattern:[[22036000], [15116003]], support:2
pattern:[[22036000], [22601000]], support:2
pattern:[[22036000], [15114015]], support:2
pattern:[[22036000], [23132068]], support:2
pattern:[[22036000], [20110014]], support:3
pattern:[[22036000], [15200007]], support:3
pattern:[[22036000], [15200007], [22500022]], support:2
pattern:[[22036000], [22500022]], support:3
pattern:[[22036000], [27300273]], support:3
pattern:[[22036000], [25101002]], support:3
pattern:[[22036000], [22001038]], support:3
pattern:[[22036000], [27410044]], support:3
pattern:[[22036000], [22172000]], support:3
pattern:[[22036000], [22172000], [22101000]], support:2
pattern:[[22036000], [22172008]], support:3
pattern:[[22036000], [22008020]], support:3
pattern:[[22036000], [15110001]], support:3
pattern:[[22036000], [15110001], [22102005]], support:2
pattern:[[22036000], [15110001], [22102005], [22102014]], support:2
pattern:[[22036000], [15110001], [22102014]], support:2
pattern:[[22036000], [22102004]], support:3
pattern:[[22036000], [22102004], [22102014]], support:2
pattern:[[22036000], [22103011]], support:3
pattern:[[22036000], [23121052]], support:3
pattern:[[22036000], [21200004]], support:3
pattern:[[22036000], [22034000]], support:3
pattern:[[22036000], [22130010]], support:3
pattern:[[22036000], [15110038]], support:3
pattern:[[22036000], [22007005]], support:3
pattern:[[22036000], [22001006]], support:3
pattern:[[22036000], [22102006]], support:3
pattern:[[22036000], [22102006], [22103005]], support:2
pattern:[[22036000], [22102006], [22103005], [22102014]], support:2
pattern:[[22036000], [22102006], [22102014]], support:2
pattern:[[22036000], [22130017]], support:4
pattern:[[22036000], [22130017], [22130000]], support:2
pattern:[[22036000], [22130000]], support:4
pattern:[[22036000], [22103004]], support:4
pattern:[[22036000], [27410000]], support:4
pattern:[[22036000], [27410000], [22102005]], support:2
pattern:[[22036000], [22102005]], support:4
pattern:[[22036000], [22102005], [22102014]], support:2
pattern:[[22036000], [22120004]], support:4
pattern:[[22036000], [22190000]], support:4
pattern:[[22036000], [22190000], [15110043]], support:2
pattern:[[22036000], [22008019]], support:4
pattern:[[22036000], [22103005]], support:4
pattern:[[22036000], [22103005], [22102014]], support:2
pattern:[[22036000], [27300274]], support:5
pattern:[[22036000], [22101001]], support:5
pattern:[[22036000], [22101001], [15110001]], support:2
pattern:[[22036000], [22101001], [15110001], [22102005]], support:2
pattern:[[22036000], [22101001], [15110001], [22102005], [22102014]], support:2
pattern:[[22036000], [22101001], [15110001], [22102014]], support:2
pattern:[[22036000], [22101001], [22102005]], support:2
pattern:[[22036000], [22101001], [22102005], [22102014]], support:2
pattern:[[22036000], [22101001], [22102006]], support:2
pattern:[[22036000], [22101001], [22102006], [22103005]], support:2
pattern:[[22036000], [22101001], [22102006], [22103005], [22102014]], support:2
pattern:[[22036000], [22101001], [22102006], [22102014]], support:2
pattern:[[22036000], [22101001], [22103005]], support:2
pattern:[[22036000], [22101001], [22103005], [22102014]], support:2
pattern:[[22036000], [22101001], [22102014]], support:4
pattern:[[22036000], [22021260]], support:5
pattern:[[22036000], [22170001]], support:5
pattern:[[22036000], [22170001], [22171000]], support:2
pattern:[[22036000], [22170001], [22171000], [22102014]], support:2
pattern:[[22036000], [22170001], [22102014]], support:4
pattern:[[22036000], [22111004]], support:6
pattern:[[22036000], [22111004], [22101001]], support:2
pattern:[[22036000], [22111004], [22101001], [22102014]], support:2
pattern:[[22036000], [22111004], [22102014]], support:2
pattern:[[22036000], [22101000]], support:7
pattern:[[22036000], [22101000], [22170001]], support:2
pattern:[[22036000], [22101000], [22102014]], support:3
pattern:[[22036000], [23110009]], support:10
pattern:[[22036000], [22102014]], support:12
pattern:[[22036000], [30380002]], support:13
pattern:[[22036000], [30380002], [22102013]], support:2
pattern:[[22036000], [30380002], [27200939]], support:2
pattern:[[22036000], [30380002], [23110009]], support:2
pattern:[[22036000], [30380002], [22102014]], support:3
pattern:[[22036000], [30380003]], support:17
pattern:[[22036000], [30380003], [22008012]], support:2
pattern:[[22036000], [30380003], [27300273]], support:2
pattern:[[22036000], [30380003], [15114000]], support:2
pattern:[[22036000], [30380003], [15114000], [15110038]], support:2
pattern:[[22036000], [30380003], [15110038]], support:2
pattern:[[23110009]], support:172
pattern:[[23110009], [30380003]], support:2
pattern:[[23110009], [27300281]], support:2
pattern:[[23110009], [22008021]], support:2
pattern:[[23110009], [15115003]], support:2
pattern:[[23110009], [22103004]], support:2
pattern:[[23110009], [15202044]], support:2
pattern:[[23110009], [27410045]], support:2
pattern:[[23110009], [15114010]], support:2
pattern:[[23110009], [15410012]], support:2
pattern:[[23110009], [23112029]], support:2
pattern:[[23110009], [15131001]], support:2
pattern:[[23110009], [15111002]], support:2
pattern:[[23110009], [22500094]], support:2
pattern:[[23110009], [22701014]], support:2
pattern:[[23110009], [15231005]], support:2
pattern:[[23110009], [15114015]], support:2
pattern:[[23110009], [15110046]], support:2
pattern:[[23110009], [22021005]], support:2
pattern:[[23110009], [23132068]], support:2
pattern:[[23110009], [15004058]], support:2
pattern:[[23110009], [22007027]], support:3
pattern:[[23110009], [15110015]], support:3
pattern:[[23110009], [23121052]], support:3
pattern:[[23110009], [22111004]], support:3
pattern:[[23110009], [27100542]], support:3
pattern:[[23110009], [23132063]], support:3
pattern:[[23110009], [27000574]], support:3
pattern:[[23110009], [23132061]], support:3
pattern:[[23110009], [27002173]], support:3
pattern:[[23110009], [27300282]], support:4
pattern:[[23110009], [22013022]], support:4
pattern:[[23110009], [22103001]], support:4
pattern:[[23110009], [27410044]], support:4
pattern:[[23110009], [23134003]], support:4
pattern:[[23110009], [22102014]], support:7
pattern:[[23110009], [23131002]], support:8
pattern:[[30380002]], support:207
pattern:[[30380002], [14932002]], support:2
pattern:[[30380002], [15119001]], support:2
pattern:[[30380002], [10000009]], support:2
pattern:[[30380002], [15402019]], support:2
pattern:[[30380002], [15114000]], support:2
pattern:[[30380002], [14054001]], support:2
pattern:[[30380002], [23134002]], support:2
pattern:[[30380002], [15130009]], support:2
pattern:[[30380002], [10113000]], support:2
pattern:[[30380002], [10435004]], support:2
pattern:[[30380002], [22007005]], support:2
pattern:[[30380002], [15502030]], support:2
pattern:[[30380002], [15114031]], support:2
pattern:[[30380002], [15114031], [23110009]], support:2
pattern:[[30380002], [27400145]], support:2
pattern:[[30380002], [27400145], [23110009]], support:2
pattern:[[30380002], [15110031]], support:2
pattern:[[30380002], [14801002]], support:2
pattern:[[30380002], [11531038]], support:2
pattern:[[30380002], [11230070]], support:2
pattern:[[30380002], [10150006]], support:2
pattern:[[30380002], [24011002]], support:2
pattern:[[30380002], [15202044]], support:2
pattern:[[30380002], [22713001]], support:2
pattern:[[30380002], [22630000]], support:2
pattern:[[30380002], [14630008]], support:2
pattern:[[30380002], [14050015]], support:2
pattern:[[30380002], [10151002]], support:2
pattern:[[30380002], [23113026]], support:2
pattern:[[30380002], [15005000]], support:2
pattern:[[30380002], [14076012]], support:2
pattern:[[30380002], [10141039]], support:2
pattern:[[30380002], [10141039], [23110009]], support:2
pattern:[[30380002], [22036000]], support:2
pattern:[[30380002], [10119081]], support:2
pattern:[[30380002], [10119082]], support:2
pattern:[[30380002], [15130015]], support:2
pattern:[[30380002], [22102000]], support:2
pattern:[[30380002], [15110051]], support:2
pattern:[[30380002], [14275023]], support:2
pattern:[[30380002], [14815001]], support:2
pattern:[[30380002], [14093002]], support:2
pattern:[[30380002], [14845008]], support:2
pattern:[[30380002], [14845008], [23110009]], support:2
pattern:[[30380002], [22500022]], support:2
pattern:[[30380002], [27002555]], support:2
pattern:[[30380002], [22102013]], support:2
pattern:[[30380002], [14513009]], support:2
pattern:[[30380002], [15104009]], support:2
pattern:[[30380002], [14661007]], support:2
pattern:[[30380002], [22714002]], support:2
pattern:[[30380002], [22715006]], support:2
pattern:[[30380002], [14661002]], support:2
pattern:[[30380002], [22111015]], support:2
pattern:[[30380002], [14280008]], support:2
pattern:[[30380002], [22008011]], support:2
pattern:[[30380002], [14860020]], support:2
pattern:[[30380002], [22103006]], support:2
pattern:[[30380002], [14020011]], support:2
pattern:[[30380002], [15503022]], support:2
pattern:[[30380002], [14901002]], support:2
pattern:[[30380002], [14655001]], support:2
pattern:[[30380002], [14750012]], support:2
pattern:[[30380002], [14750042]], support:2
pattern:[[30380002], [14721044]], support:2
pattern:[[30380002], [27200939]], support:2
pattern:[[30380002], [22102001]], support:2
pattern:[[30380002], [15115000]], support:2
pattern:[[30380002], [32416009]], support:2
pattern:[[30380002], [15502036]], support:2
pattern:[[30380002], [14905009]], support:2
pattern:[[30380002], [14905009], [27300282]], support:2
pattern:[[30380002], [14802056]], support:2
pattern:[[30380002], [25120014]], support:2
pattern:[[30380002], [15200007]], support:2
pattern:[[30380002], [15200007], [15130027]], support:2
pattern:[[30380002], [20121061]], support:2
pattern:[[30380002], [15004058]], support:2
pattern:[[30380002], [10141005]], support:2
pattern:[[30380002], [10141005], [15110079]], support:2
pattern:[[30380002], [15110079]], support:2
pattern:[[30380002], [22101000]], support:2
pattern:[[30380002], [22101000], [23110009]], support:2
pattern:[[30380002], [15231004]], support:2
pattern:[[30380002], [24030062]], support:2
pattern:[[30380002], [27002194]], support:2
pattern:[[30380002], [22110004]], support:2
pattern:[[30380002], [27400302]], support:2
pattern:[[30380002], [27410045]], support:2
pattern:[[30380002], [27410045], [27000574]], support:2
pattern:[[30380002], [14010021]], support:2
pattern:[[30380002], [24010384]], support:2
pattern:[[30380002], [24010384], [22170001]], support:2
pattern:[[30380002], [22130010]], support:2
pattern:[[30380002], [22001001]], support:2
pattern:[[30380002], [22001001], [15115031]], support:2
pattern:[[30380002], [22170003]], support:2
pattern:[[30380002], [15115031]], support:2
pattern:[[30380002], [25100113]], support:2
pattern:[[30380002], [14722066]], support:2
pattern:[[30380002], [30444029]], support:2
pattern:[[30380002], [14403013]], support:2
pattern:[[30380002], [15116003]], support:2
pattern:[[30380002], [14900008]], support:2
pattern:[[30380002], [14860025]], support:2
pattern:[[30380002], [10137012]], support:2
pattern:[[30380002], [10137012], [23110009]], support:2
pattern:[[30380002], [15202077]], support:2
pattern:[[30380002], [22120028]], support:2
pattern:[[30380002], [14092023]], support:2
pattern:[[30380002], [15004024]], support:2
pattern:[[30380002], [22000010]], support:2
pattern:[[30380002], [14105014]], support:2
pattern:[[30380002], [14091000]], support:2
pattern:[[30380002], [15115002]], support:2
pattern:[[30380002], [14091069]], support:2
pattern:[[30380002], [10141044]], support:2
pattern:[[30380002], [14839012]], support:2
pattern:[[30380002], [15231006]], support:2
pattern:[[30380002], [14200040]], support:2
pattern:[[30380002], [22007026]], support:2
pattern:[[30380002], [14722047]], support:2
pattern:[[30380002], [22020008]], support:2
pattern:[[30380002], [15149006]], support:2
pattern:[[30380002], [24010829]], support:2
pattern:[[30380002], [15200004]], support:2
pattern:[[30380002], [10000006]], support:2
pattern:[[30380002], [14091022]], support:2
pattern:[[30380002], [15230001]], support:2
pattern:[[30380002], [15230001], [23135028]], support:2
pattern:[[30380002], [15114015]], support:2
pattern:[[30380002], [14013011]], support:2
pattern:[[30380002], [14202011]], support:2
pattern:[[30380002], [10200006]], support:2
pattern:[[30380002], [10200006], [22034000]], support:2
pattern:[[30380002], [10201020]], support:2
pattern:[[30380002], [10000010]], support:2
pattern:[[30380002], [22172012]], support:2
pattern:[[30380002], [14722073]], support:2
pattern:[[30380002], [22008019]], support:2
pattern:[[30380002], [14812007]], support:2
pattern:[[30380002], [10150003]], support:2
pattern:[[30380002], [14200020]], support:2
pattern:[[30380002], [15113000]], support:2
pattern:[[30380002], [27002169]], support:2
pattern:[[30380002], [27002169], [22102014]], support:2
pattern:[[30380002], [14076009]], support:2
pattern:[[30380002], [10310042]], support:2
pattern:[[30380002], [10102002]], support:3
pattern:[[30380002], [22120039]], support:3
pattern:[[30380002], [22120039], [27300274]], support:2
pattern:[[30380002], [22120039], [24030062]], support:2
pattern:[[30380002], [25111048]], support:3
pattern:[[30380002], [24000333]], support:3
pattern:[[30380002], [24000333], [27300274]], support:2
pattern:[[30380002], [10150004]], support:3
pattern:[[30380002], [14082022]], support:3
pattern:[[30380002], [14092067]], support:3
pattern:[[30380002], [14092067], [10137009]], support:2
pattern:[[30380002], [10137009]], support:3
pattern:[[30380002], [23113027]], support:3
pattern:[[30380002], [22013008]], support:3
pattern:[[30380002], [27200925]], support:3
pattern:[[30380002], [14860021]], support:3
pattern:[[30380002], [15202028]], support:3
pattern:[[30380002], [23135028]], support:3
pattern:[[30380002], [15000006]], support:3
pattern:[[30380002], [15000006], [23110009]], support:2
pattern:[[30380002], [15110069]], support:3
pattern:[[30380002], [23110175]], support:3
pattern:[[30380002], [14091005]], support:3
pattern:[[30380002], [15231007]], support:3
pattern:[[30380002], [15111001]], support:3
pattern:[[30380002], [22012011]], support:3
pattern:[[30380002], [22103004]], support:3
pattern:[[30380002], [15115034]], support:3
pattern:[[30380002], [15202037]], support:3
pattern:[[30380002], [30304027]], support:3
pattern:[[30380002], [15111005]], support:3
pattern:[[30380002], [15115007]], support:3
pattern:[[30380002], [21400005]], support:3
pattern:[[30380002], [22172007]], support:3
pattern:[[30380002], [22172007], [22130007]], support:2
pattern:[[30380002], [22190000]], support:3
pattern:[[30380002], [22190000], [22111004]], support:2
pattern:[[30380002], [15115003]], support:3
pattern:[[30380002], [22102006]], support:3
pattern:[[30380002], [10008011]], support:3
pattern:[[30380002], [14845010]], support:3
pattern:[[30380002], [14845010], [23110009]], support:2
pattern:[[30380002], [14845010], [14750012]], support:2
pattern:[[30380002], [23132068]], support:3
pattern:[[30380002], [22802001]], support:3
pattern:[[30380002], [27200924]], support:3
pattern:[[30380002], [25121003]], support:3
pattern:[[30380002], [22008020]], support:3
pattern:[[30380002], [22111012]], support:3
pattern:[[30380002], [22111012], [22111031]], support:2
pattern:[[30380002], [22111012], [22102014]], support:2
pattern:[[30380002], [22001038]], support:3
pattern:[[30380002], [22103001]], support:3
pattern:[[30380002], [22103001], [22102014]], support:2
pattern:[[30380002], [15231005]], support:3
pattern:[[30380002], [27000581]], support:3
pattern:[[30380002], [22103005]], support:3
pattern:[[30380002], [20012187]], support:3
pattern:[[30380002], [22830002]], support:3
pattern:[[30380002], [23110028]], support:3
pattern:[[30380002], [22013022]], support:3
pattern:[[30380002], [23110174]], support:3
pattern:[[30380002], [23110174], [23110175]], support:2
pattern:[[30380002], [22034026]], support:3
pattern:[[30380002], [15110014]], support:3
pattern:[[30380002], [23110006]], support:3
pattern:[[30380002], [23110006], [23110009]], support:3
pattern:[[30380002], [27410003]], support:3
pattern:[[30380002], [23113023]], support:3
pattern:[[30380002], [14091007]], support:3
pattern:[[30380002], [21021043]], support:3
pattern:[[30380002], [15130035]], support:3
pattern:[[30380002], [15130035], [23110009]], support:2
pattern:[[30380002], [27000582]], support:3
pattern:[[30380002], [15110071]], support:3
pattern:[[30380002], [24010823]], support:4
pattern:[[30380002], [24010823], [27300274]], support:2
pattern:[[30380002], [24010823], [22102014]], support:2
pattern:[[30380002], [25012012]], support:4
pattern:[[30380002], [10001003]], support:4
pattern:[[30380002], [14837003]], support:4
pattern:[[30380002], [21801125]], support:4
pattern:[[30380002], [21801125], [22111004]], support:2
pattern:[[30380002], [23134003]], support:4
pattern:[[30380002], [25101011]], support:4
pattern:[[30380002], [25101011], [22102014]], support:2
pattern:[[30380002], [22021260]], support:4
pattern:[[30380002], [22021260], [23110009]], support:3
pattern:[[30380002], [10141038]], support:4
pattern:[[30380002], [22102004]], support:4
pattern:[[30380002], [22102004], [22102014]], support:2
pattern:[[30380002], [22111031]], support:4
pattern:[[30380002], [22111031], [22171000]], support:2
pattern:[[30380002], [22111031], [22130007]], support:2
pattern:[[30380002], [22111031], [22102014]], support:2
pattern:[[30380002], [22008021]], support:4
pattern:[[30380002], [22008021], [23132063]], support:2
pattern:[[30380002], [27300282]], support:4
pattern:[[30380002], [15115028]], support:4
pattern:[[30380002], [22111026]], support:4
pattern:[[30380002], [22111026], [22111004]], support:2
pattern:[[30380002], [22111026], [22102014]], support:2
pattern:[[30380002], [27410044]], support:4
pattern:[[30380002], [27410044], [15110014]], support:2
pattern:[[30380002], [27100542]], support:4
pattern:[[30380002], [27000573]], support:4
pattern:[[30380002], [22103011]], support:4
pattern:[[30380002], [22103011], [22170001]], support:2
pattern:[[30380002], [22103011], [22170001], [23110009]], support:2
pattern:[[30380002], [22103011], [23110009]], support:2
pattern:[[30380002], [22130011]], support:4
pattern:[[30380002], [27300276]], support:4
pattern:[[30380002], [27300276], [22102005]], support:2
pattern:[[30380002], [15004036]], support:4
pattern:[[30380002], [15004036], [23110009]], support:2
pattern:[[30380002], [20121037]], support:4
pattern:[[30380002], [20121037], [15110014]], support:2
pattern:[[30380002], [22001006]], support:4
pattern:[[30380002], [22035000]], support:4
pattern:[[30380002], [24010809]], support:5
pattern:[[30380002], [23121052]], support:5
pattern:[[30380002], [22601000]], support:5
pattern:[[30380002], [25101044]], support:5
pattern:[[30380002], [27200938]], support:5
pattern:[[30380002], [27200938], [20121037]], support:2
pattern:[[30380002], [22172008]], support:5
pattern:[[30380002], [22172008], [22170001]], support:2
pattern:[[30380002], [22172008], [24010809]], support:2
pattern:[[30380002], [22172008], [22102014]], support:3
pattern:[[30380002], [22171000]], support:5
pattern:[[30380002], [22171000], [22102014]], support:3
pattern:[[30380002], [22130007]], support:5
pattern:[[30380002], [22130007], [15111001]], support:2
pattern:[[30380002], [23132063]], support:5
pattern:[[30380002], [22132010]], support:5
pattern:[[30380002], [22132010], [22170001]], support:2
pattern:[[30380002], [22132010], [22102014]], support:2
pattern:[[30380002], [22132010], [22111031]], support:2
pattern:[[30380002], [22132010], [22130007]], support:2
pattern:[[30380002], [22132010], [22172008]], support:2
pattern:[[30380002], [14092075]], support:5
pattern:[[30380002], [14092075], [22802001]], support:2
pattern:[[30380002], [14092075], [15230001]], support:2
pattern:[[30380002], [14092075], [15230001], [23135028]], support:2
pattern:[[30380002], [14092075], [23135028]], support:2
pattern:[[30380002], [27410001]], support:5
pattern:[[30380002], [27410001], [27410044]], support:2
pattern:[[30380002], [27410001], [27410044], [15110014]], support:2
pattern:[[30380002], [27410001], [15110014]], support:2
pattern:[[30380002], [22008012]], support:6
pattern:[[30380002], [22008012], [22001006]], support:2
pattern:[[30380002], [22172005]], support:6
pattern:[[30380002], [22172005], [22170001]], support:3
pattern:[[30380002], [23110007]], support:6
pattern:[[30380002], [22701014]], support:6
pattern:[[30380002], [22101001]], support:7
pattern:[[30380002], [22101001], [22008012]], support:2
pattern:[[30380002], [22101001], [22103005]], support:2
pattern:[[30380002], [22101001], [27002194]], support:2
pattern:[[30380002], [22101001], [27300274]], support:2
pattern:[[30380002], [22101001], [22130000]], support:2
pattern:[[30380002], [22101001], [22102014]], support:3
pattern:[[30380002], [25120016]], support:7
pattern:[[30380002], [25120016], [22111004]], support:2
pattern:[[30380002], [22130000]], support:7
pattern:[[30380002], [22130000], [27300274]], support:2
pattern:[[30380002], [22130000], [22130007]], support:2
pattern:[[30380002], [22130000], [22190000]], support:2
pattern:[[30380002], [22130000], [22130011]], support:2
pattern:[[30380002], [22102005]], support:7
pattern:[[30380002], [22102005], [22102014]], support:2
pattern:[[30380002], [22034000]], support:8
pattern:[[30380002], [22034000], [23110009]], support:2
pattern:[[30380002], [22034000], [15115003]], support:2
pattern:[[30380002], [22034000], [22102014]], support:2
pattern:[[30380002], [22111004]], support:8
pattern:[[30380002], [22111004], [22102014]], support:2
pattern:[[30380002], [27410000]], support:9
pattern:[[30380002], [27410000], [22102005]], support:2
pattern:[[30380002], [27410000], [15111001]], support:2
pattern:[[30380002], [27410000], [15502036]], support:2
pattern:[[30380002], [27410000], [27410001]], support:2
pattern:[[30380002], [27410000], [27410001], [27410044]], support:2
pattern:[[30380002], [27410000], [27410001], [27410044], [15110014]], support:2
pattern:[[30380002], [27410000], [27410001], [15110014]], support:2
pattern:[[30380002], [27410000], [27410044]], support:2
pattern:[[30380002], [27410000], [27410044], [15110014]], support:2
pattern:[[30380002], [27410000], [15110014]], support:2
pattern:[[30380002], [23110001]], support:9
pattern:[[30380002], [23110001], [23110009]], support:2
pattern:[[30380002], [27000574]], support:9
pattern:[[30380002], [27300274]], support:10
pattern:[[30380002], [27300274], [22111004]], support:2
pattern:[[30380002], [23131002]], support:10
pattern:[[30380002], [15130027]], support:12
pattern:[[30380002], [15130027], [22170001]], support:2
pattern:[[30380002], [15130027], [27300274]], support:2
pattern:[[30380002], [15130027], [23110009]], support:2
pattern:[[30380002], [15130027], [15110071]], support:2
pattern:[[30380002], [30380003]], support:13
pattern:[[30380002], [30380003], [23110009]], support:2
pattern:[[30380002], [30380003], [23132063]], support:2
pattern:[[30380002], [30380003], [27300274]], support:2
pattern:[[30380002], [30380003], [22035000]], support:2
pattern:[[30380002], [22170001]], support:13
pattern:[[30380002], [22170001], [22102004]], support:2
pattern:[[30380002], [22170001], [23110009]], support:2
pattern:[[30380002], [22170001], [27300276]], support:2
pattern:[[30380002], [22170001], [22171000]], support:3
pattern:[[30380002], [22170001], [22171000], [22102014]], support:3
pattern:[[30380002], [22170001], [22102005]], support:3
pattern:[[30380002], [22170001], [22102005], [22102014]], support:2
pattern:[[30380002], [22170001], [22102014]], support:8
pattern:[[30380002], [22102014]], support:18
pattern:[[30380002], [23110009]], support:34
pattern:[[30380002], [23110009], [22013022]], support:2
pattern:[[30380002], [23110009], [15231005]], support:2
pattern:[[30380002], [23110009], [15114015]], support:2
pattern:[[30380002], [23110009], [22102014]], support:3
pattern:[[30380002], [23110009], [23131002]], support:4
pattern:[[30380003]], support:382
pattern:[[30380003], [11220040]], support:2
pattern:[[30380003], [27400302]], support:2
pattern:[[30380003], [23110175]], support:2
pattern:[[30380003], [22713001]], support:2
pattern:[[30380003], [15111000]], support:2
pattern:[[30380003], [11532008]], support:2
pattern:[[30380003], [15110076]], support:2
pattern:[[30380003], [22103013]], support:2
pattern:[[30380003], [14837006]], support:2
pattern:[[30380003], [10201015]], support:2
pattern:[[30380003], [27410042]], support:2
pattern:[[30380003], [15202012]], support:2
pattern:[[30380003], [10119101]], support:2
pattern:[[30380003], [15410036]], support:2
pattern:[[30380003], [27002042]], support:2
pattern:[[30380003], [10141080]], support:2
pattern:[[30380003], [15110014]], support:2
pattern:[[30380003], [15110030]], support:2
pattern:[[30380003], [15115026]], support:2
pattern:[[30380003], [14834007]], support:2
pattern:[[30380003], [10201030]], support:2
pattern:[[30380003], [14750040]], support:2
pattern:[[30380003], [22711000]], support:2
pattern:[[30380003], [10151002]], support:2
pattern:[[30380003], [15242042]], support:2
pattern:[[30380003], [14750057]], support:2
pattern:[[30380003], [14750029]], support:2
pattern:[[30380003], [14223000]], support:2
pattern:[[30380003], [10000011]], support:2
pattern:[[30380003], [14121043]], support:2
pattern:[[30380003], [22102013]], support:2
pattern:[[30380003], [14200037]], support:2
pattern:[[30380003], [14054014]], support:2
pattern:[[30380003], [24010811]], support:2
pattern:[[30380003], [14082009]], support:2
pattern:[[30380003], [22111029]], support:2
pattern:[[30380003], [22102006]], support:2
pattern:[[30380003], [25111048]], support:2
pattern:[[30380003], [15503022]], support:2
pattern:[[30380003], [15503022], [27300274]], support:2
pattern:[[30380003], [24000333]], support:2
pattern:[[30380003], [24000333], [27300274]], support:2
pattern:[[30380003], [15502036]], support:2
pattern:[[30380003], [15115028]], support:2
pattern:[[30380003], [22830005]], support:2
pattern:[[30380003], [33060006]], support:2
pattern:[[30380003], [33060007]], support:2
pattern:[[30380003], [11141002]], support:2
pattern:[[30380003], [14091028]], support:2
pattern:[[30380003], [22172012]], support:2
pattern:[[30380003], [22120005]], support:2
pattern:[[30380003], [10119028]], support:2
pattern:[[30380003], [10113007]], support:2
pattern:[[30380003], [14200022]], support:2
pattern:[[30380003], [22171000]], support:2
pattern:[[30380003], [22171004]], support:2
pattern:[[30380003], [27300284]], support:2
pattern:[[30380003], [10300030]], support:2
pattern:[[30380003], [22110003]], support:2
pattern:[[30380003], [14721073]], support:2
pattern:[[30380003], [14830004]], support:2
pattern:[[30380003], [14010011]], support:2
pattern:[[30380003], [14900011]], support:2
pattern:[[30380003], [27400048]], support:2
pattern:[[30380003], [22601000]], support:2
pattern:[[30380003], [22601000], [22102014]], support:2
pattern:[[30380003], [15201005]], support:2
pattern:[[30380003], [15110031]], support:2
pattern:[[30380003], [10150006]], support:2
pattern:[[30380003], [14835060]], support:2
pattern:[[30380003], [22008011]], support:2
pattern:[[30380003], [14260007]], support:2
pattern:[[30380003], [23110174]], support:2
pattern:[[30380003], [22103011]], support:2
pattern:[[30380003], [22100025]], support:2
pattern:[[30380003], [15404010]], support:2
